"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)","Mapping: RIM Mapping"
"AD","AD","","","",1,*,"","","","","Base for all types and resources","Mailing and home or office addresses. A sequence of address parts, such as street or post office Box, city, postal code, country, etc.","","","","","","","","","",,,,,"",,,,"Base",0,*,"","","n/a"
"AD.deliveryAddressLine.integrityCheckAlgorithm","AD.deliveryAddressLine.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.deliveryAddressLine.language","AD.deliveryAddressLine.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.deliveryAddressLine.mediaType","AD.deliveryAddressLine.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.deliveryAddressLine.representation","AD.deliveryAddressLine.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.deliveryAddressLine.data[x]","AD.deliveryAddressLine.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.deliveryAddressLine.reference","AD.deliveryAddressLine.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.deliveryAddressLine.thumbnail","AD.deliveryAddressLine.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.deliveryAddressLine.partType","AD.deliveryAddressLine.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.deliveryAddressLine.partType","AD.deliveryAddressLine.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DAL""/>","","","","",,,,,"",,,,"AD.deliveryAddressLine.partType",0,1,"",""
"AD.deliveryInstallationType","AD.deliveryInstallationType","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","Indicates the type of delivery installation (the facility to which the mail will be delivered prior to final shipping via the delivery mode.) Example: post office, letter carrier depot, community mail center, station, etc.","","","","","","","","","",,,,,"",,,,"AD.deliveryInstallationType",0,*,"",""
"AD.deliveryInstallationType.nullFlavor","AD.deliveryInstallationType.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.deliveryInstallationType.charset","AD.deliveryInstallationType.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.deliveryInstallationType.compression","AD.deliveryInstallationType.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.deliveryInstallationType.integrityCheck","AD.deliveryInstallationType.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.deliveryInstallationType.integrityCheckAlgorithm","AD.deliveryInstallationType.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.deliveryInstallationType.language","AD.deliveryInstallationType.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.deliveryInstallationType.mediaType","AD.deliveryInstallationType.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.deliveryInstallationType.representation","AD.deliveryInstallationType.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.deliveryInstallationType.data[x]","AD.deliveryInstallationType.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.deliveryInstallationType.reference","AD.deliveryInstallationType.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.deliveryInstallationType.thumbnail","AD.deliveryInstallationType.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.deliveryInstallationType.partType","AD.deliveryInstallationType.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.deliveryInstallationType.partType","AD.deliveryInstallationType.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DINST""/>","","","","",,,,,"",,,,"AD.deliveryInstallationType.partType",0,1,"",""
"AD.deliveryInstallationArea","AD.deliveryInstallationArea","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","The location of the delivery installation, usually a town or city, and is only required if the area is different from the municipality. Area to which mail delivery service is provided from any postal facility or service such as an individual letter carrier, rural route, or postal route.","","","","","","","","","",,,,,"",,,,"AD.deliveryInstallationArea",0,*,"",""
"AD.deliveryInstallationArea.nullFlavor","AD.deliveryInstallationArea.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.deliveryInstallationArea.charset","AD.deliveryInstallationArea.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.deliveryInstallationArea.compression","AD.deliveryInstallationArea.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.deliveryInstallationArea.integrityCheck","AD.deliveryInstallationArea.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.deliveryInstallationArea.integrityCheckAlgorithm","AD.deliveryInstallationArea.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.deliveryInstallationArea.language","AD.deliveryInstallationArea.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.deliveryInstallationArea.mediaType","AD.deliveryInstallationArea.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.deliveryInstallationArea.representation","AD.deliveryInstallationArea.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.deliveryInstallationArea.data[x]","AD.deliveryInstallationArea.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.deliveryInstallationArea.reference","AD.deliveryInstallationArea.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.deliveryInstallationArea.thumbnail","AD.deliveryInstallationArea.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.deliveryInstallationArea.partType","AD.deliveryInstallationArea.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.deliveryInstallationArea.partType","AD.deliveryInstallationArea.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DINSTA""/>","","","","",,,,,"",,,,"AD.deliveryInstallationArea.partType",0,1,"",""
"AD.deliveryInstallationQualifier","AD.deliveryInstallationQualifier","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","A number, letter or name identifying a delivery installation. E.g., for Station A, the delivery installation qualifier would be 'A'.","","","","","","","","","",,,,,"",,,,"AD.deliveryInstallationQualifier",0,*,"",""
"AD.deliveryInstallationQualifier.nullFlavor","AD.deliveryInstallationQualifier.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.deliveryInstallationQualifier.charset","AD.deliveryInstallationQualifier.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.deliveryInstallationQualifier.compression","AD.deliveryInstallationQualifier.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.deliveryInstallationQualifier.integrityCheck","AD.deliveryInstallationQualifier.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.deliveryInstallationQualifier.integrityCheckAlgorithm","AD.deliveryInstallationQualifier.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.deliveryInstallationQualifier.language","AD.deliveryInstallationQualifier.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.deliveryInstallationQualifier.mediaType","AD.deliveryInstallationQualifier.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.deliveryInstallationQualifier.representation","AD.deliveryInstallationQualifier.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.deliveryInstallationQualifier.data[x]","AD.deliveryInstallationQualifier.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.deliveryInstallationQualifier.reference","AD.deliveryInstallationQualifier.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.deliveryInstallationQualifier.thumbnail","AD.deliveryInstallationQualifier.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.deliveryInstallationQualifier.partType","AD.deliveryInstallationQualifier.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.deliveryInstallationQualifier.partType","AD.deliveryInstallationQualifier.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DINSTQ""/>","","","","",,,,,"",,,,"AD.deliveryInstallationQualifier.partType",0,1,"",""
"AD.deliveryMode","AD.deliveryMode","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","Indicates the type of service offered, method of delivery. For example: post office box, rural route, general delivery, etc.","","","","","","","","","",,,,,"",,,,"AD.deliveryMode",0,*,"",""
"AD.deliveryMode.nullFlavor","AD.deliveryMode.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.deliveryMode.charset","AD.deliveryMode.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.deliveryMode.compression","AD.deliveryMode.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.deliveryMode.integrityCheck","AD.deliveryMode.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.deliveryMode.integrityCheckAlgorithm","AD.deliveryMode.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.deliveryMode.language","AD.deliveryMode.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.deliveryMode.mediaType","AD.deliveryMode.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.deliveryMode.representation","AD.deliveryMode.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.deliveryMode.data[x]","AD.deliveryMode.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.deliveryMode.reference","AD.deliveryMode.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.deliveryMode.thumbnail","AD.deliveryMode.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.deliveryMode.partType","AD.deliveryMode.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.deliveryMode.partType","AD.deliveryMode.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DMOD""/>","","","","",,,,,"",,,,"AD.deliveryMode.partType",0,1,"",""
"AD.deliveryModeIdentifier","AD.deliveryModeIdentifier","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","Represents the routing information such as a letter carrier route number. It is the identifying number of the designator (the box number or rural route number).","","","","","","","","","",,,,,"",,,,"AD.deliveryModeIdentifier",0,*,"",""
"AD.deliveryModeIdentifier.nullFlavor","AD.deliveryModeIdentifier.nullFlavor","","","Exceptional Value Detail",0,1,"","","","code {[]} {[]}
","","If a value is an exceptional value (NULL-value), this specifies in what way and why proper information is missing.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-NullFlavor","",,,,"ANY.nullFlavor",0,1,"",""
"AD.deliveryModeIdentifier.charset","AD.deliveryModeIdentifier.charset","","","Charset",0,1,"","","","code {[]} {[]}
","","For character-based encoding types, this property specifies the character set and character encoding used. The charset shall be identified by an Internet Assigned Numbers Authority (IANA) Charset Registration [] in accordance with RFC 2978 [].","","","","","","","","","",,,,,"",,,,"ED.charset",0,1,"",""
"AD.deliveryModeIdentifier.compression","AD.deliveryModeIdentifier.compression","","","Compression",0,0,"","","","code {[]} {[]}
","","Indicates whether the raw byte data is compressed, and what compression algorithm was used.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-CompressionAlgorithm","",,,,"ED.compression",0,1,"",""
"AD.deliveryModeIdentifier.integrityCheck","AD.deliveryModeIdentifier.integrityCheck","","","Integrity Check",0,0,"","","","base64Binary {[]} {[]}
","","The integrity check is a short binary value representing a cryptographically strong checksum that is calculated over the binary data. The purpose of this property, when communicated with a reference is for anyone to validate later whether the reference still resolved to the same data that the reference resolved to when the encapsulated data value with reference was created.","","","","","","","","","",,,,,"",,,,"ED.integrityCheck",0,1,"",""
"AD.deliveryModeIdentifier.integrityCheckAlgorithm","AD.deliveryModeIdentifier.integrityCheckAlgorithm","","","Integrity Check Algorithm",0,0,"","","","code {[]} {[]}
","","Specifies the algorithm used to compute the integrityCheck value. The cryptographically strong checksum algorithm Secure Hash Algorithm-1 (SHA-1) is currently the industry standard. It has superseded the MD5 algorithm only a couple of years ago, when certain flaws in the security of MD5 were discovered. Currently the SHA-1 hash algorithm is the default choice for the integrity check algorithm. Note that SHA-256 is also entering widespread usage.","","","","","","","","","",,"required","","http://terminology.hl7.org/ValueSet/v3-IntegrityCheckAlgorithm","",,,,"ED.integrityCheckAlgorithm",0,1,"",""
"AD.deliveryModeIdentifier.language","AD.deliveryModeIdentifier.language","","","Language",0,1,"","","","code {[]} {[]}
","","For character based information the language property specifies the human language of the text.","","","","","","","","","",,,,,"",,,,"ED.language",0,1,"",""
"AD.deliveryModeIdentifier.mediaType","AD.deliveryModeIdentifier.mediaType","","","Media Type",0,1,"","","","code {[]} {[]}
","","Identifies the type of the encapsulated data and identifies a method to interpret or render the data.","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""text/plain""/>","","","","",,,,,"",,,,"ED.mediaType",0,1,"",""
"AD.deliveryModeIdentifier.representation","AD.deliveryModeIdentifier.representation","","","",0,1,"","","","code {[]} {[]}
","","Specifies the representation of the binary data that is the content of the binary data value","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""TXT""/>","","","","",,,,,"",,,,"ED.representation",0,1,"",""
"AD.deliveryModeIdentifier.data[x]","AD.deliveryModeIdentifier.data[x]","","","",0,1,"","","","string {[]} {[]}
","","The string value","","","","","","","","","",,,,,"",,,,"ED.data[x]",0,1,"",""
"AD.deliveryModeIdentifier.reference","AD.deliveryModeIdentifier.reference","","","Reference",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/TEL {[]} {[]}
","","A telecommunication address (TEL), such as a URL for HTTP or FTP, which will resolve to precisely the same binary data that could as well have been provided as inline data.","","","","","","","","","",,,,,"",,,,"ED.reference",0,1,"",""
"AD.deliveryModeIdentifier.thumbnail","AD.deliveryModeIdentifier.thumbnail","","","Thumbnail",0,0,"","","","http://hl7.org/fhir/cda/StructureDefinition/ED {[]} {[]}
","","An abbreviated rendition of the full data. A thumbnail requires significantly fewer resources than the full data, while still maintaining some distinctive similarity with the full data. A thumbnail is typically used with by-reference encapsulated data. It allows a user to select data more efficiently before actually downloading through the reference.","","","","","","","","","",,,,,"",,,,"ED.thumbnail",0,1,"",""
"AD.deliveryModeIdentifier.partType","AD.deliveryModeIdentifier.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","","","","","",,,,,"",,,,"ADXP.partType",0,1,"",""
"AD.deliveryModeIdentifier.partType","AD.deliveryModeIdentifier.partType","","","",0,1,"","","","code {[]} {[]}
","","Specifies the type of the address part","","","","","<valueCode xmlns=""http://hl7.org/fhir"" value=""DMODID""/>","","","","",,,,,"",,,,"AD.deliveryModeIdentifier.partType",0,1,"",""
"AD.buildingNumberSuffix","AD.buildingNumberSuffix","","","",0,*,"","","","http://hl7.org/fhir/cda/StructureDefinition/ADXP {[]} {[]}
","","Any alphabetic character, fraction or other text that may appear after the numeric portion of a building number","","","","","","","","","",,,,,"",,,,"AD.buildingNumberSuffix",0,*,"",""
